"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
2.436629717E1,-8.093112912E-3,5.653565006E-1,9.793692116E0
2.438619617E1,3.070147958E-2,4.766746313E-1,9.798364041E0
2.440609617E1,1.023286585E-1,3.936769135E-1,9.801563637E0
2.442599617E1,2.888834252E-1,3.555657851E-1,9.799296672E0
2.444589517E1,5.274483072E-1,3.440995414E-1,9.789764541E0
2.446579517E1,6.736341072E-1,3.234720264E-1,9.781497163E0
2.448569517E1,6.639272176E-1,2.861043167E-1,9.783325002E0
2.450559417E1,5.622043398E-1,2.420540252E-1,9.790885452E0
2.452549417E1,4.599790765E-1,1.998365800E-1,9.797172378E0
2.454539417E1,3.818957972E-1,1.700811959E-1,9.801088259E0
2.456529417E1,3.459172215E-1,1.533651758E-1,9.802699751E0
2.458519317E1,3.846996833E-1,1.474713743E-1,9.801344951E0
2.460509317E1,4.973158873E-1,1.482060404E-1,9.796265475E0
2.462499317E1,6.647657814E-1,1.641039528E-1,9.786074363E0
2.464489217E1,8.295327902E-1,1.795988733E-1,9.773214582E0
2.466479217E1,8.987522753E-1,1.831521897E-1,9.767025889E0
2.468469217E1,8.650267048E-1,1.835873687E-1,9.770062932E0
2.470459117E1,7.946318563E-1,1.789705900E-1,9.776125326E0
2.472449117E1,7.372203116E-1,1.704589443E-1,9.780774447E0
2.474439117E1,7.000442261E-1,1.642212626E-1,9.783612100E0
2.476429017E1,6.888545557E-1,1.651705763E-1,9.784390365E0
2.478419017E1,7.261114059E-1,1.793603617E-1,9.781446292E0
2.480409017E1,7.951224377E-1,2.041751410E-1,9.775591475E0
2.482399017E1,8.538962375E-1,2.302535583E-1,9.770053577E0
2.484388917E1,8.634744152E-1,2.506053954E-1,9.768710471E0
2.486378917E1,8.117331348E-1,2.684688767E-1,9.772671960E0
2.488368917E1,7.399661641E-1,2.873659448E-1,9.777830374E0
2.490358817E1,6.898844697E-1,3.109332572E-1,9.780770938E0
2.492348817E1,6.733026432E-1,3.395588130E-1,9.780974422E0
2.494338817E1,6.817838833E-1,3.699858960E-1,9.779283407E0
2.496328717E1,7.068874419E-1,3.974341515E-1,9.776423534E0
2.498318717E1,7.322351217E-1,4.263990652E-1,9.773336788E0
2.500308717E1,7.521831172E-1,4.599682226E-1,9.770299160E0
2.502298612E1,7.594311064E-1,4.925359347E-1,9.768150893E0
2.504288612E1,7.450601122E-1,5.240553872E-1,9.767617627E0
2.506278612E1,7.114905162E-1,5.505597560E-1,9.768662524E0
2.508268612E1,6.678412706E-1,5.790201280E-1,9.770098600E0
2.510258513E1,6.176698215E-1,6.125026370E-1,9.771357506E0
2.512248513E1,5.767139496E-1,6.483589328E-1,9.771546956E0
2.514238513E1,5.530819890E-1,6.910142248E-1,9.769989842E0
2.516228412E1,5.292260435E-1,7.336035164E-1,9.768205857E0
2.518218413E1,4.983733563E-1,7.722115119E-1,9.766852811E0
2.520208413E1,4.607736400E-1,8.146447559E-1,9.765251843E0
2.522198312E1,4.072285301E-1,8.647106628E-1,9.763326355E0
2.524188312E1,3.366454013E-1,9.146691272E-1,9.761462263E0
2.526178312E1,2.766708940E-1,9.606400097E-1,9.758930418E0
2.528168312E1,2.484487047E-1,1.009657876E0,9.754740888E0
2.530158213E1,2.461088865E-1,1.043384835E0,9.751250101E0
2.532148213E1,2.420374155E-1,1.055081679E0,9.750093521E0
2.534138212E1,2.246974426E-1,1.074560508E0,9.748380872E0
2.536128113E1,2.300558493E-1,1.102234722E0,9.745165488E0
2.538118113E1,2.603599398E-1,1.130604316E0,9.741151959E0
2.540108113E1,2.870989098E-1,1.148158827E0,9.738347050E0
2.542098012E1,3.062298117E-1,1.162125194E0,9.736107566E0
2.544088012E1,3.164002942E-1,1.177870576E0,9.733889717E0
2.546078012E1,2.903709934E-1,1.187600124E0,9.733519004E0
2.548067913E1,2.388984108E-1,1.196177185E0,9.733868083E0
2.550057913E1,2.097481770E-1,1.209251121E0,9.732924342E0
2.552047912E1,2.231143821E-1,1.230027301E0,9.730023538E0
2.554037912E1,2.472616286E-1,1.260825756E0,9.725496624E0
2.556027813E1,2.566775278E-1,1.293676729E0,9.720936965E0
2.558017813E1,2.346150147E-1,1.316014701E0,9.718495753E0
2.560007813E1,1.621586024E-1,1.321779032E0,9.719192741E0
2.561997712E1,6.646745648E-2,1.324155048E0,9.719994394E0
2.563987712E1,-1.962938845E-2,1.324850574E0,9.720107245E0
2.565977712E1,-6.365686437E-2,1.314431859E0,9.721332822E0
2.567967712E1,-8.211263213E-2,1.312936434E0,9.721396556E0
2.569957613E1,-9.733348265E-2,1.327753278E0,9.719243612E0
2.571947612E1,-1.024778082E-1,1.347444800E0,9.716480218E0
2.573937612E1,-9.934084092E-2,1.362290004E0,9.714442463E0
2.575927513E1,-1.229972502E-1,1.375839318E0,9.712262036E0
2.577917513E1,-1.691324852E-1,1.385611623E0,9.710178673E0
2.579907513E1,-2.119093445E-1,1.395150917E0,9.707973688E0
2.581897412E1,-2.327420602E-1,1.406974280E0,9.705789753E0
2.583887412E1,-2.290187908E-1,1.430950641E0,9.702372640E0
2.585877412E1,-2.154230825E-1,1.466255252E0,9.697411278E0
2.587867412E1,-2.244603198E-1,1.481531249E0,9.694884111E0
2.589857312E1,-2.712101611E-1,1.475179857E0,9.694657824E0
2.591847312E1,-3.369705430E-1,1.469507912E0,9.693456221E0
2.593837312E1,-3.751044755E-1,1.481935730E0,9.690163069E0
2.595827213E1,-3.942416449E-1,1.500618900E0,9.686527855E0
2.597817213E1,-4.389682399E-1,1.512415950E0,9.682768680E0
2.599807213E1,-4.889575484E-1,1.520855529E0,9.679050436E0
2.601797087E1,-5.628684007E-1,1.528799848E0,9.673781510E0
2.603787087E1,-6.545928687E-1,1.528250210E0,9.668095093E0
2.605777088E1,-7.831860778E-1,1.527489926E0,9.658648916E0
2.607766987E1,-8.846700604E-1,1.523994460E0,9.650435332E0
2.609756987E1,-9.346303520E-1,1.518089211E0,9.646656277E0
2.611746987E1,-9.730795225E-1,1.534264510E0,9.640292752E0
2.613736987E1,-9.925770631E-1,1.574260342E0,9.631852881E0
2.615726888E1,-1.017233529E0,1.607361284E0,9.623810620E0
2.617716888E1,-1.046929271E0,1.635427919E0,9.615894075E0
2.619706888E1,-1.044232462E0,1.677414289E0,9.608952261E0
2.621696787E1,-1.021258679E0,1.733938446E0,9.601384794E0
2.623686787E1,-1.028993961E0,1.777155948E0,9.592652562E0
2.625676788E1,-1.071738350E0,1.804302377E0,9.582899991E0
2.627666687E1,-1.128876464E0,1.814632946E0,9.574384691E0
2.629656687E1,-1.172069042E0,1.831664131E0,9.565947744E0
2.631646687E1,-1.190467160E0,1.862291700E0,9.557759303E0
2.633636687E1,-1.186508376E0,1.896929290E0,9.551437293E0
2.635626588E1,-1.173916250E0,1.922497264E0,9.547880432E0
2.637616588E1,-1.180780005E0,1.933849779E0,9.544741062E0
2.639606588E1,-1.218072742E0,1.948712524E0,9.537028584E0
2.641596487E1,-1.277484619E0,1.958832446E0,9.527177196E0
2.643586488E1,-1.325387495E0,1.963329394E0,9.519705039E0
2.645576488E1,-1.342285656E0,1.964146981E0,9.517168517E0
2.647566387E1,-1.328384778E0,1.962333174E0,9.519492785E0
2.649556387E1,-1.296610569E0,1.963107784E0,9.523712720E0
2.651546387E1,-1.270661649E0,1.968772128E0,9.526041082E0
2.653536288E1,-1.294227975E0,1.973724281E0,9.521842781E0
2.655526288E1,-1.351661520E0,1.986675572E0,9.511163426E0
2.657516288E1,-1.382060463E0,2.015153120E0,9.500798067E0
2.659506287E1,-1.395643399E0,2.071337992E0,9.486719141E0
2.661496188E1,-1.414153052E0,2.113396429E0,9.474693757E0
2.663486188E1,-1.524264894E0,2.119985218E0,9.456129432E0
2.665476188E1,-1.703094237E0,2.106524635E0,9.428580276E0
2.667466087E1,-1.913750121E0,2.095563445E0,9.390541799E0
2.669456087E1,-2.166646730E0,2.072731529E0,9.340531148E0
2.671446087E1,-2.449197054E0,2.005735741E0,9.285179651E0
2.673435988E1,-2.679712275E0,1.925959985E0,9.238285566E0
2.675425988E1,-2.802764882E0,1.874670840E0,9.212286506E0
2.677415987E1,-2.829141380E0,1.839713554E0,9.211270845E0
2.679405987E1,-2.821415454E0,1.805238809E0,9.220456821E0
2.681395888E1,-2.762733382E0,1.773869666E0,9.244284225E0
2.683385888E1,-2.698547911E0,1.742374370E0,9.269200380E0
2.685375888E1,-2.723057977E0,1.700670566E0,9.269777500E0
2.687365787E1,-2.822360071E0,1.661962437E0,9.247068084E0
2.689355787E1,-2.922104799E0,1.624533387E0,9.222705660E0
2.691345787E1,-3.016255789E0,1.595900156E0,9.197358565E0
2.693335688E1,-3.072907122E0,1.582451268E0,9.180914440E0
2.695325688E1,-3.050547662E0,1.599142437E0,9.185477607E0
2.697315687E1,-2.937272477E0,1.610160492E0,9.220407704E0
2.699305588E1,-2.803543731E0,1.606070365E0,9.262655007E0
2.701295588E1,-2.680086205E0,1.608188957E0,9.298761563E0
2.703285600E1,-2.572007148E0,1.620786783E0,9.327053901E0
2.705275500E1,-2.514941247E0,1.604905453E0,9.345343992E0
2.707265500E1,-2.501900201E0,1.562173855E0,9.356078895E0
2.709255500E1,-2.465857379E0,1.516232428E0,9.373189602E0
2.711245500E1,-2.418107993E0,1.464335904E0,9.393858340E0
2.713235400E1,-2.367354307E0,1.397605140E0,9.416922682E0
2.715225400E1,-2.281490577E0,1.318241759E0,9.449504537E0
2.717215400E1,-2.172423194E0,1.231639525E0,9.486819128E0
2.719205300E1,-2.094039953E0,1.137825993E0,9.516115433E0
2.721195300E1,-2.064362264E0,1.039547966E0,9.533826649E0
2.723185300E1,-2.014179705E0,9.421561570E-1,9.554659694E0
2.725175200E1,-1.941380554E0,8.449172531E-1,9.578791738E0
2.727165200E1,-1.871825585E0,7.491957016E-1,9.600576709E0
2.729155200E1,-1.838289172E0,6.513331921E-1,9.614185519E0
2.731145100E1,-1.842994280E0,5.699561763E-1,9.618452232E0
2.733135100E1,-1.804355879E0,5.062256918E-1,9.629337409E0
2.735125100E1,-1.656561949E0,4.334714552E-1,9.659399698E0
2.737115100E1,-1.432402066E0,3.383001268E-1,9.698962544E0
2.739105000E1,-1.194953582E0,2.435099088E-1,9.733904335E0
2.741095000E1,-9.991986693E-1,1.670961192E-1,9.757549891E0
2.743085000E1,-8.913097930E-1,8.280139759E-2,9.769074168E0
2.745074900E1,-8.504249648E-1,-1.932763330E-2,9.773049690E0
2.747064900E1,-8.362165231E-1,-1.234571154E-1,9.773515128E0
2.749054900E1,-8.227837877E-1,-2.182094635E-1,9.772998819E0
2.751044800E1,-7.837926534E-1,-2.873917639E-1,9.774414430E0
2.753034800E1,-6.973946334E-1,-3.158313601E-1,9.780081552E0
2.755024800E1,-5.765353902E-1,-3.123869115E-1,9.788060077E0
2.757014700E1,-4.618155773E-1,-3.130221384E-1,9.794123055E0
2.759004700E1,-3.617178965E-1,-3.141236807E-1,9.798295044E0
2.760994700E1,-2.887114074E-1,-3.035118797E-1,9.801052591E0
2.762984700E1,-2.657396706E-1,-2.904905324E-1,9.802096319E0
2.764974600E1,-2.983593498E-1,-2.815220182E-1,9.801419796E0
2.766964600E1,-3.281956996E-1,-2.766186528E-1,9.800605863E0
2.768954600E1,-3.184899794E-1,-2.622905625E-1,9.801319808E0
2.770944500E1,-2.923958842E-1,-2.387666292E-1,9.802734250E0
2.772934500E1,-2.776894790E-1,-2.177394205E-1,9.803651093E0
2.774924500E1,-2.685032474E-1,-1.973161743E-1,9.804339311E0
2.776914400E1,-2.394697569E-1,-1.749339646E-1,9.805516355E0
2.778904400E1,-1.961537295E-1,-1.527293459E-1,9.806849520E0
2.780894400E1,-1.697502070E-1,-1.331979646E-1,9.807626615E0
2.782884300E1,-1.765740538E-1,-1.140776608E-1,9.807747068E0
2.784874300E1,-1.879807656E-1,-9.199959772E-2,9.807767533E0
2.786864300E1,-1.919849388E-1,-6.758677801E-2,9.807888570E0
2.788854200E1,-1.918553134E-1,-3.958786095E-2,9.808044106E0
2.790844200E1,-1.840429765E-1,-1.008157051E-2,9.808268055E0
2.792834200E1,-1.674487977E-1,2.089283243E-2,9.808548721E0
2.794824200E1,-1.366878752E-1,5.551112652E-2,9.808890783E0
2.796814100E1,-8.451003623E-2,1.035989021E-1,9.809089004E0
2.798804100E1,-3.651144893E-2,1.583933610E-1,9.808653386E0
2.800794100E1,-1.582791599E-2,2.093658605E-1,9.807752915E0
2.802784000E1,-1.071904950E-2,2.512215823E-1,9.806777015E0
2.804774000E1,-1.485849674E-2,2.945088121E-1,9.805567226E0
2.806764000E1,-2.537023960E-2,3.391212220E-1,9.804103668E0
2.808753900E1,-6.290551086E-2,3.743730254E-1,9.802651804E0
2.810743900E1,-1.400445059E-1,3.959783410E-1,9.801004643E0
2.812733900E1,-2.354695488E-1,4.192610036E-1,9.798207920E0
2.814723800E1,-3.205608805E-1,4.523042405E-1,9.794323030E0
2.816713800E1,-4.092897833E-1,4.864343652E-1,9.789380379E0
2.818703800E1,-4.991087533E-1,5.102407921E-1,9.783999186E0
2.820693700E1,-5.575447302E-1,5.400180301E-1,9.779244815E0
2.822683700E1,-5.608803474E-1,6.018724355E-1,9.775441786E0
2.824673700E1,-5.319907898E-1,6.837371457E-1,9.771672671E0
2.826663700E1,-4.938214451E-1,7.527912276E-1,9.768599959E0
2.828653600E1,-4.519264373E-1,8.298588455E-1,9.764384117E0
2.830643600E1,-4.082315103E-1,9.273667214E-1,9.757532349E0
2.832633600E1,-3.665323112E-1,1.034602318E0,9.748402507E0
2.834623500E1,-3.303199565E-1,1.160011060E0,9.735571961E0
2.836613500E1,-2.788648607E-1,1.296424774E0,9.719959896E0
2.838603500E1,-2.089081148E-1,1.443355509E0,9.700988604E0
2.840593400E1,-1.431712405E-1,1.590800946E0,9.679098968E0
2.842583400E1,-1.580143701E-1,1.732023190E0,9.654596211E0
2.844573400E1,-2.545782130E-1,1.864708939E0,9.627780295E0
2.846563300E1,-3.498354042E-1,1.988262506E0,9.600027655E0
2.848553300E1,-4.167628538E-1,2.104538190E0,9.572529954E0
2.850543300E1,-4.328330855E-1,2.202910723E0,9.549656816E0
2.852533200E1,-4.243699352E-1,2.277941756E0,9.532418055E0
2.854523200E1,-4.539221285E-1,2.337641096E0,9.516590227E0
2.856513200E1,-5.929891993E-1,2.379137763E0,9.498640444E0
2.858503100E1,-8.861333261E-1,2.401348265E0,9.470184385E0
2.860493100E1,-1.186605512E0,2.406525828E0,9.435926133E0
2.862483100E1,-1.337365370E0,2.401089526E0,9.417129089E0
2.864473000E1,-1.308249306E0,2.412330359E0,9.418346479E0
2.866463000E1,-1.205213984E0,2.445190396E0,9.423619498E0
2.868453000E1,-1.175921919E0,2.467493138E0,9.421506314E0
2.870443000E1,-1.267795344E0,2.452908720E0,9.413396226E0
2.872432900E1,-1.410219338E0,2.429751261E0,9.399132528E0
2.874422900E1,-1.517327757E0,2.441371725E0,9.379420395E0
2.876412900E1,-1.595609696E0,2.476111349E0,9.357296870E0
2.878402800E1,-1.659623697E0,2.498462331E0,9.340205458E0
2.880392800E1,-1.681518450E0,2.503762832E0,9.334868120E0
2.882382800E1,-1.641730779E0,2.525513889E0,9.336091357E0
2.884372700E1,-1.590880322E0,2.555668565E0,9.336688943E0
2.886362700E1,-1.598277488E0,2.585786696E0,9.327128161E0
2.888352700E1,-1.651339947E0,2.599028008E0,9.314195289E0
2.890342600E1,-1.678823468E0,2.603013763E0,9.308166810E0
2.892332600E1,-1.666635678E0,2.611268862E0,9.308045188E0
2.894322600E1,-1.631768439E0,2.620700128E0,9.311571643E0
2.896312500E1,-1.616696217E0,2.629871194E0,9.311614913E0
2.898302500E1,-1.636347686E0,2.649511114E0,9.302610201E0
2.900292500E1,-1.623935070E0,2.670086589E0,9.298901896E0
2.902282450E1,-1.595504154E0,2.667618479E0,9.304529842E0
2.904272450E1,-1.552120152E0,2.636677060E0,9.320674004E0
2.906262450E1,-1.489323980E0,2.615568027E0,9.336852665E0
2.908252350E1,-1.464662617E0,2.626146517E0,9.337784126E0
2.910242350E1,-1.481226609E0,2.632418241E0,9.333404562E0
2.912232350E1,-1.516903980E0,2.609013006E0,9.334246561E0
2.914222250E1,-1.535051984E0,2.586988884E0,9.337408735E0
2.916212250E1,-1.502055999E0,2.579899427E0,9.344733542E0
2.918202250E1,-1.479530478E0,2.584756124E0,9.346984720E0
2.920192250E1,-1.555083960E0,2.583659187E0,9.335015470E0
2.922182150E1,-1.655838356E0,2.578739339E0,9.319034445E0
2.924172150E1,-1.702403827E0,2.575320472E0,9.311586846E0
2.926162150E1,-1.711099806E0,2.589088911E0,9.306172909E0
2.928152050E1,-1.698320716E0,2.600938878E0,9.305209873E0
2.930142050E1,-1.692765131E0,2.582060558E0,9.311477503E0
2.932132050E1,-1.720190765E0,2.542431346E0,9.317353955E0
2.934121950E1,-1.766586082E0,2.507522007E0,9.318133389E0
2.936111950E1,-1.810827724E0,2.484056838E0,9.315925480E0
2.938101950E1,-1.865830435E0,2.460524719E0,9.311315535E0
2.940091850E1,-1.916473901E0,2.429508163E0,9.309173700E0
2.942081850E1,-1.937151848E0,2.400260391E0,9.312480301E0
2.944071850E1,-1.958274330E0,2.370031309E0,9.315804443E0
2.946061750E1,-2.006795695E0,2.330632185E0,9.315418527E0
2.948051750E1,-2.111066460E0,2.293370219E0,9.301610327E0
2.950041750E1,-2.233584924E0,2.262861640E0,9.280444576E0
2.952031650E1,-2.275177630E0,2.233410823E0,9.277475359E0
2.954021650E1,-2.217608723E0,2.185069114E0,9.302890867E0
2.956011650E1,-2.173957650E0,2.107732378E0,9.330995509E0
2.958001550E1,-2.196994510E0,2.004055397E0,9.348426644E0
2.959991550E1,-2.242022894E0,1.902100567E0,9.359029984E0
2.961981550E1,-2.258093382E0,1.813860821E0,9.372674462E0
2.963971450E1,-2.280001583E0,1.739213950E0,9.381515452E0
2.965961450E1,-2.312455238E0,1.680526908E0,9.384267737E0
2.967951450E1,-2.311306699E0,1.643033100E0,9.391187332E0
2.969941350E1,-2.276656391E0,1.579903782E0,9.410464432E0
2.971931350E1,-2.280267193E0,1.501683678E0,9.422389829E0
2.973921350E1,-2.328484064E0,1.446850244E0,9.419176784E0
2.975911350E1,-2.388895888E0,1.423675974E0,9.407572399E0
2.977901250E1,-2.422310826E0,1.411583347E0,9.400848101E0
2.979891250E1,-2.408719119E0,1.391545670E0,9.407325647E0
2.981881250E1,-2.346143679E0,1.369796805E0,9.426312141E0
2.983871150E1,-2.269432595E0,1.363199538E0,9.446028952E0
2.985861150E1,-2.183178270E0,1.344258945E0,9.469044178E0
2.987851150E1,-2.125973059E0,1.322185121E0,9.485155011E0
2.989841050E1,-2.098338241E0,1.311938753E0,9.492728325E0
2.991831050E1,-2.065819097E0,1.306634743E0,9.500589321E0
2.993821050E1,-2.024608214E0,1.291411079E0,9.511535894E0
2.995810950E1,-1.983241210E0,1.261726665E0,9.524227275E0
2.997800950E1,-1.943969117E0,1.237358102E0,9.535514156E0
2.999790950E1,-1.932157595E0,1.238858059E0,9.537719725E0
3.001780850E1,-1.960629588E0,1.250254574E0,9.530419477E0
3.003770775E1,-1.998365910E0,1.241366368E0,9.523740787E0
3.005760775E1,-2.009664631E0,1.226967015E0,9.523229740E0
3.007750675E1,-1.962398225E0,1.238692875E0,9.531564946E0
3.009740675E1,-1.899477653E0,1.259940487E0,9.541521585E0
3.011730675E1,-1.838670849E0,1.267184603E0,9.552467573E0
3.013720575E1,-1.815338704E0,1.286365516E0,9.554366164E0
3.015710575E1,-1.781575273E0,1.320228350E0,9.556102202E0
3.017700575E1,-1.695044960E0,1.369061957E0,9.564967166E0
3.019690575E1,-1.601165428E0,1.408766013E0,9.575371701E0
3.021680475E1,-1.516485904E0,1.363161824E0,9.595736384E0
3.023670475E1,-1.469865762E0,1.295825434E0,9.612306224E0
3.025660475E1,-1.465932047E0,1.254717900E0,9.618358676E0
3.027650375E1,-1.478186203E0,1.227196226E0,9.620033904E0
3.029640375E1,-1.473949165E0,1.152164097E0,9.629957798E0
3.031630375E1,-1.484390245E0,1.035554025E0,9.641592588E0
3.033620275E1,-1.507200526E0,8.971749157E-1,9.651918186E0
3.035610275E1,-1.527371958E0,7.777681940E-1,9.659104999E0
3.037600275E1,-1.555060863E0,7.071868193E-1,9.660112474E0
3.039590175E1,-1.591786348E0,6.404724276E-1,9.658783987E0
3.041580175E1,-1.633241206E0,5.705770775E-1,9.656245126E0
3.043570175E1,-1.671419724E0,5.144976747E-1,9.652861927E0
3.045560075E1,-1.688371094E0,4.790285742E-1,9.651737507E0
3.047550075E1,-1.712644933E0,4.471811660E-1,9.648988146E0
3.049540075E1,-1.734850173E0,4.290600234E-1,9.645843514E0
3.051529975E1,-1.719936119E0,4.422401591E-1,9.647919275E0
3.053519975E1,-1.671587247E0,4.738481969E-1,9.654913715E0
3.055509975E1,-1.633329207E0,4.954448880E-1,9.660376183E0
3.057499975E1,-1.609474760E0,5.060441723E-1,9.663830134E0
3.059489875E1,-1.573471553E0,5.125353491E-1,9.669415394E0
3.061479875E1,-1.545525078E0,5.268435955E-1,9.673152934E0
3.063469875E1,-1.534681709E0,5.544400048E-1,9.673337122E0
3.065459775E1,-1.510966425E0,5.868102638E-1,9.675160868E0
3.067449775E1,-1.463051563E0,6.099357459E-1,9.681092868E0
3.069439775E1,-1.424316683E0,6.202675201E-1,9.686211521E0
3.071429675E1,-1.407695680E0,6.274929245E-1,9.688175601E0
3.073419675E1,-1.398069263E0,6.410005774E-1,9.688685478E0
3.075409675E1,-1.387572487E0,6.559210637E-1,9.689195355E0
3.077399575E1,-1.371592778E0,6.636437738E-1,9.690944842E0
3.079389575E1,-1.352672211E0,6.653799583E-1,9.693484873E0
3.081379575E1,-1.331380745E0,6.655975478E-1,9.696417251E0
3.083369575E1,-1.309365393E0,6.672990876E-1,9.699297590E0
3.085359475E1,-1.292372946E0,6.693427625E-1,9.701435332E0
3.087349475E1,-1.279630109E0,6.749058035E-1,9.702739261E0
3.089339475E1,-1.264874075E0,6.854030905E-1,9.703937940E0
3.091329375E1,-1.252837874E0,6.976825357E-1,9.704624403E0
3.093319375E1,-1.252095863E0,7.056870816E-1,9.704141423E0
3.095309375E1,-1.258602498E0,7.174014665E-1,9.702440468E0
3.097299275E1,-1.272873359E0,7.434466461E-1,9.698617558E0
3.099289275E1,-1.293932544E0,7.799219428E-1,9.692964470E0
3.101279275E1,-1.311550644E0,8.157506836E-1,9.687645843E0
3.103269179E1,-1.322967917E0,8.479677455E-1,9.683326505E0
3.105259179E1,-1.329494433E0,8.801929204E-1,9.679556220E0
3.107249179E1,-1.334151156E0,9.204730734E-1,9.675167885E0
3.109239079E1,-1.347249065E0,9.707967695E-1,9.668431892E0
3.111229079E1,-1.385088590E0,1.025948146E0,9.657383578E0
3.113219079E1,-1.441000982E0,1.077093230E0,9.643623911E0
3.115209079E1,-1.481657549E0,1.119623245E0,9.632613019E0
3.117198979E1,-1.485944874E0,1.179973016E0,9.624745590E0
3.119188979E1,-1.426720912E0,1.250521938E0,9.624799384E0
3.121178979E1,-1.329636374E0,1.290994903E0,9.633353276E0
3.123168879E1,-1.257179724E0,1.308550584E0,9.640710243E0
3.125158879E1,-1.214815404E0,1.326870495E0,9.643637359E0
3.127148879E1,-1.157208709E0,1.360440237E0,9.646044073E0
3.129138779E1,-1.127138525E0,1.384967991E0,9.646114240E0
3.131128779E1,-1.156086994E0,1.393548634E0,9.641451670E0
3.133118779E1,-1.168774355E0,1.413916094E0,9.636955161E0
3.135108679E1,-1.130156639E0,1.452447491E0,9.635831326E0
3.137098679E1,-1.077873248E0,1.490570168E0,9.635999726E0
3.139088679E1,-1.085782338E0,1.525794379E0,9.629596440E0
3.141078579E1,-1.121603697E0,1.566561605E0,9.618939305E0
3.143068579E1,-1.125396128E0,1.624880126E0,9.608816020E0
3.145058579E1,-1.098474158E0,1.676675640E0,9.603031370E0
3.147048479E1,-1.069270459E0,1.697917259E0,9.602595168E0
3.149038479E1,-1.071088139E0,1.699114915E0,9.602181185E0
3.151028479E1,-1.099309653E0,1.702091732E0,9.598463525E0
3.153018379E1,-1.169317562E0,1.712290153E0,9.588371231E0
3.155008379E1,-1.278627165E0,1.724893388E0,9.572144623E0
3.156998379E1,-1.360600012E0,1.748659104E0,9.556519108E0
3.158988379E1,-1.373804195E0,1.762625909E0,9.552063530E0
3.160978279E1,-1.362499626E0,1.781922598E0,9.550101789E0
3.162968279E1,-1.361449028E0,1.820014138E0,9.543065835E0
3.164958279E1,-1.373396790E0,1.865810554E0,9.532504009E0
