"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.563928917E0,7.284336555E-1,-5.381360616E-1,-2.472411262E-1,3.444791952E-1,8.648951580E1,-7.262770003E1,6.048163140E-1,5.017480510E1
1.573935917E0,7.295422019E-1,-5.370797351E-1,-2.493144562E-1,3.422803098E-1,8.630394211E1,-7.261580290E1,2.230416654E-1,5.010536092E1
1.583942917E0,7.307557994E-1,-5.358755469E-1,-2.514435147E-1,3.400138841E-1,8.610041430E1,-7.258872621E1,-1.763200758E-1,5.003373254E1
1.593949917E0,7.320554606E-1,-5.344950585E-1,-2.536739365E-1,3.377268064E-1,8.588202304E1,-7.254568305E1,-5.947501850E-1,4.996803186E1
1.603956917E0,7.334210396E-1,-5.329399979E-1,-2.559947211E-1,3.354629938E-1,8.565207226E1,-7.248642713E1,-1.027972061E0,4.991179363E1
1.613963917E0,7.348520516E-1,-5.312486765E-1,-2.583451349E-1,3.332043021E-1,8.541056773E1,-7.241232870E1,-1.470498095E0,4.985848687E1
1.623970917E0,7.363162963E-1,-5.294877495E-1,-2.607003325E-1,3.309326080E-1,8.516288250E1,-7.233048530E1,-1.917834865E0,4.980437160E1
1.633977917E0,7.377746194E-1,-5.277495397E-1,-2.630292725E-1,3.286104431E-1,8.491561852E1,-7.225075993E1,-2.364960205E0,4.974339775E1
1.643984917E0,7.392367357E-1,-5.260796289E-1,-2.653039906E-1,3.261639450E-1,8.466712461E1,-7.217704393E1,-2.812547230E0,4.966606048E1
1.653991917E0,7.407264793E-1,-5.245282034E-1,-2.674554186E-1,3.235153317E-1,8.441332544E1,-7.211111265E1,-3.258264045E0,4.955939760E1
1.663998917E0,7.422536493E-1,-5.231758691E-1,-2.693506886E-1,3.206194006E-1,8.415250518E1,-7.205442425E1,-3.690818612E0,4.940889804E1
1.674005917E0,7.438082358E-1,-5.221495090E-1,-2.707994444E-1,3.174535401E-1,8.388632543E1,-7.201055411E1,-4.090341021E0,4.919805579E1
1.684012917E0,7.453507262E-1,-5.215076125E-1,-2.717946158E-1,3.140219437E-1,8.362153500E1,-7.198606137E1,-4.452636035E0,4.892709656E1
1.694020917E0,7.467740042E-1,-5.211527361E-1,-2.727011102E-1,3.104229611E-1,8.337660085E1,-7.199176679E1,-4.803381182E0,4.863416890E1
